	Unnamed: 0	LM_ID	Common Name	Adduct	Category	Main Class	Sub Class	Exact m/z	Formula	Observed m/z	ppm Error	RT	NET	Intensity	Peak Area	Score	MS/MS Scan	Precursor Scan	Apex Scan	PUBCHEM_SID	PUBCHEM_CID	INCHI_KEY	KEGG_ID	HMDBID	CHEBI_ID	LIPIDAT_ID	LIPIDBANK_ID	Pearson Corr Score	Pearson Corr M-1 Score	Cosine Score	Cosine M-1 Score	Class
1811	1811	XXX_LMGP04010243	PG(17:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4030526	33.76956412	29.59120667	0.328792872	541326.0		-2.287283564	2801	2794	2820	123064068.0	52926508.0	HRIUOHXLFSYLLE-ACEXITHZSA-N			0	0		0.999707229	0.0	0.999682244	0.0	0
1812	1812	XXX_LMGP04010682	PG(17:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4030526	33.76956412	29.59120667	0.328792872	541326.0		-2.287283564	2801	2794	2820	123064507.0	52926947.0	BDCQSBKXGUEMPI-ACEXITHZSA-N			0	0		0.999707229	0.0	0.999682244	0.0	0
1813	1813	XXX_LMGP04010965	PG(18:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4030526	33.76956412	29.59120667	0.328792872	541326.0		-5.191777379	2801	2794	2820	123064790.0	52927228.0	FPQWNUSDDZYJOS-ACEXITHZSA-N			0	0		0.999707229	0.0	0.999682244	0.0	0
1814	1814	XXX_LMGP04010953	PG(18:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4030526	33.76956412	29.59120667	0.328792872	541326.0		-5.191777379	2801	2794	2820	123064778.0	52927216.0	GEIDVWGVYXUOJJ-ACEXITHZSA-N			0	0		0.999707229	0.0	0.999682244	0.0	0
1815	1815	XXX_LMGP04010868	PG(19:7/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4030526	33.76956412	29.59120667	0.328792872	541326.0		-5.191777379	2801	2794	2820	123064693.0	52927133.0	QQAUZBJYZARSDB-ACEXITHZSA-N			0	0		0.999707229	0.0	0.999682244	0.0	0
2131	2131	XXX_LMGP04010091	PG(13:7/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123063916.0	52926356.0	OYRUTYIUOJZYGW-CYUQVOCRSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2132	2132	XXX_LMGP04010788	PG(13:7/22:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064613.0	52927053.0	NKZDGNIWWBPHCU-CYUQVOCRSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2133	2133	XXX_LMGP04010154	PG(15:7/20:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-6.61127387	3653	3652	3639	123063979.0	52926419.0	KJZNRMPZPGVRPX-BEHVNCKSSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2134	2134	XXX_LMGP04010624	PG(15:7/20:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-6.61127387	3653	3652	3639	123064449.0	52926889.0	VHSYKXXEXFBBGL-GGONITGYSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2135	2135	XXX_LMGP04010183	PG(15:8/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064008.0	52926448.0	ZARDVUDZONHYSR-FXPXMINGSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2136	2136	XXX_LMGP04010594	PG(15:8/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064419.0	52926859.0	CSZSTBNJGNCXNE-FXPXMINGSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2137	2137	XXX_968	PG(16:10/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639						0	0		0.994262031	0.0	0.996174947	0.0	0
2138	2138	XXX_1003	PG(16:11/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-5.505747392000001	3653	3652	3639						0	0		0.994262031	0.0	0.996174947	0.0	0
2139	2139	XXX_LMGP04010236	PG(17:7/18:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064061.0	52926501.0	XNSNNULVIYTIIC-JBMUNEHNSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2140	2140	XXX_LMGP04010433	PG(17:7/18:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064258.0	52926698.0	HKEXEIZMNREYLD-VOHGRDSWSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2141	2141	XXX_LMGP04010261	PG(17:8/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064086.0	52926526.0	HHOWDZWBYWIDJW-PTZNIXOCSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2142	2142	XXX_LMGP04010262	PG(17:8/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064087.0	52926527.0	PQEYJCHVTWVVAP-NSVJKKFVSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2143	2143	XXX_LMGP04010375	PG(17:8/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064200.0	52926640.0	BVCAYNMTQRENAL-KUDWPPLOSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2144	2144	XXX_LMGP04010405	PG(17:8/18:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064230.0	52926670.0	PJDVMSNFKJPOAX-NSVJKKFVSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2145	2145	XXX_LMGP04010290	PG(17:9/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064115.0	52926555.0	CYYNZDOXUBTSQH-XUARNJQFSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2146	2146	XXX_LMGP04010349	PG(17:9/18:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	727.2672	C41H44O10P1	727.2624797	-6.490496679	38.40954	0.426774856	10239.7666		-9.330454142999999	3653	3652	3639	123064174.0	52926614.0	WQQVJHGQQSQMOR-XUARNJQFSA-N			0	0		0.994262031	0.0	0.996174947	0.0	0
2203	2203	XXX_LMGP04010944	PG(22:7/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	861.4707	C50H70O10P1	861.4966538999997	30.12649152	43.99587333	0.488845545	89383.03906		-0.100925855	4136	4133	4146	123064769.0	52927207.0	BRMRWYDGBOYSQF-JYHRMSDVSA-N			0	0		0.995641857	0.0	0.998589373	0.0	0
2337	2337	XXX_LMGP04010031	PG(8:7/8:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	469.0325	C22H14O10P1	469.02683560000014	-12.07688766	2.175793333	0.024158254	188.5924377		4.306598437	234	233	145	14714403.0	9547125.0	BQEXNLVNNRZNEI-VQTJNVASSA-N			0	9129		1.0	0.0	0.993860772	0.0	0
2343	2343	XXX_895	PG(13:8/18:11)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	669.189	C37H34O10P1	669.1613265	-41.35545798	8.436468332999999	0.093671737	34524.29688		-9.330454142999999	757	756	714						0	0		0.993266311	0.0	0.991221062	0.0	0
2344	2344	XXX_990	PG(16:11/15:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	669.189	C37H34O10P1	669.1613265	-41.35545798	8.436468332999999	0.093671737	34524.29688		-9.330454142999999	757	756	714						0	0		0.993266311	0.0	0.991221062	0.0	0
2351	2351	XXX_969	PG(16:10/2:1)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	503.1107	C24H24O10P1	503.1126911	3.957613166	9.440135	0.104815642	3699.145752		-9.330454142999999	786	781	807						0	0		1.0	0.0	0.996944052	0.0	0
2354	2354	XXX_LMGP04010224	PG(16:8/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064049.0	52926489.0	JIAIEIUMOVSNBT-XPKSPGNXSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2355	2355	XXX_LMGP04010763	PG(16:8/22:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064588.0	52927028.0	QVHVKCWILSEEOF-XPKSPGNXSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2356	2356	XXX_942	PG(16:9/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807						0	0		0.999292069	0.0	0.998946233	0.0	0
2357	2357	XXX_977	PG(16:10/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807						0	0		0.999292069	0.0	0.998946233	0.0	0
2358	2358	XXX_LMGP04010885	PG(18:7/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064710.0	52927150.0	YDMMRUHKIIMRLH-MNQIWUGTSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2359	2359	XXX_LMGP04010600	PG(18:7/20:10)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064425.0	52926865.0	RKWSARJLVZRBKN-WLTMGGMBSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2360	2360	XXX_LMGP04010334	PG(18:8/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064159.0	52926599.0	QYNYDIBIMCZYDQ-JYKSGHRISA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2361	2361	XXX_LMGP04010570	PG(18:8/20:9)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064395.0	52926835.0	SMQXQPFDHAQAGJ-JYKSGHRISA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2362	2362	XXX_LMGP04010357	PG(18:9/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064182.0	52926622.0	SOTXGCXAJCDUSY-WTDVCLANSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2363	2363	XXX_LMGP04010541	PG(18:9/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064366.0	52926806.0	KJNNVQUIAXVMMQ-WTDVCLANSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2364	2364	XXX_LMGP04010385	PG(18:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064210.0	52926650.0	PGGUPMNTOCMPKF-RCBRDGAASA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2365	2365	XXX_LMGP04010413	PG(18:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064238.0	52926678.0	NTCHXGOCSXKGSD-OQVZLNQVSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2366	2366	XXX_LMGP04010518	PG(18:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064343.0	52926783.0	AFQUKDZZVBWTHS-BAMPMVBTSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2367	2367	XXX_LMGP04010519	PG(18:10/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	771.3298	C44H52O10P1	771.3605194	39.82496776	9.440135	0.104815642	4060.590332		-9.330454142999999	799	794	807	123064344.0	52926784.0	ANZKFTMDTMATGE-OQVZLNQVSA-N			0	0		0.999292069	0.0	0.998946233	0.0	0
2785	2785	XXX_LMGP04010065	PG(12:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-5.821188368	2088	2077	2064	123063890.0	52926330.0	IKESVRIFYPBHCG-HGWHEPCSSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2786	2786	XXX_LMGP04010725	PG(12:7/22:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-5.821188368	2088	2077	2064	123064550.0	52926990.0	SANMGTAOBAGLHE-HGWHEPCSSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2787	2787	XXX_904	PG(13:8/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064						0	0		0.997855278	0.0	0.998255524	0.0	0
2788	2788	XXX_LMGP04010102	PG(14:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064	123063927.0	52926367.0	GPVIMJWVJZCTOV-MZANBATFSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2789	2789	XXX_LMGP04010530	PG(14:7/20:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064	123064355.0	52926795.0	NBNVWFVIADYHST-MZANBATFSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2790	2790	XXX_LMGP04010127	PG(14:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064	123063952.0	52926392.0	PXVCLRSPFRAZQR-DETHTZBZSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2791	2791	XXX_LMGP04010511	PG(14:8/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064	123064336.0	52926776.0	QXBQVVBNODKSEP-DETHTZBZSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2792	2792	XXX_LMGP04010149	PG(15:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-5.505747392000001	2088	2077	2064	123063974.0	52926414.0	ZBLSNHAXWRMYIA-GFZIUNDHSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2793	2793	XXX_LMGP04010484	PG(15:7/19:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-5.505747392000001	2088	2077	2064	123064309.0	52926749.0	SROIVZRPDDUUKE-GFZIUNDHSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2794	2794	XXX_LMGP04010178	PG(15:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-6.44391021	2088	2077	2064	123064003.0	52926443.0	AMTTWOJOPVSORR-JYMHUOGFSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2795	2795	XXX_LMGP04010457	PG(15:8/19:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-6.44391021	2088	2077	2064	123064282.0	52926722.0	YIQBSYSBVXVBAC-JYMHUOGFSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2796	2796	XXX_LMGP04010008	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-5.951758457	2088	2077	2064	14714380.0	5289145.0	ADYWCMPUNIVOEA-GPJPVTGXSA-N		HMDB10573	0	0		0.997855278	0.0	0.998255524	0.0	0
2797	2797	XXX_LMGP04010002	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-5.951758457	2088	2077	2064	4266287.0	5283509.0			HMDB10574	0	0		0.997855278	0.0	0.998255524	0.0	0
2798	2798	XXX_LMGP04010987	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-5.951758457	2088	2077	2064	160780068.0	52941750.0	PAZGBAOHGQRCBP-HGWHEPCSSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2799	2799	XXX_LMGP04010962	PG(16:7/18:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-5.951758457	2088	2077	2064	123064787.0	52927225.0	GTCKEWVHTGGUSN-HGWHEPCSSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2800	2800	XXX_LMGP04010211	PG(16:8/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064	123064036.0	52926476.0	UTZFGBMGFFOIGB-QCMQKWBUSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2801	2801	XXX_LMGP04010887	PG(16:8/18:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064	123064712.0	52927152.0	IPJKIWYVQGPZEW-QCMQKWBUSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2802	2802	XXX_LMGP04010231	PG(17:7/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064	123064056.0	52926496.0	UJEANGZHUYFOQC-XCMZTCBNSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2803	2803	XXX_LMGP04010256	PG(17:7/17:8)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	719.2985	C40H48O10P1	719.3184204	27.69344219	22.70846833	0.252136509	24329.43359		-9.330454142999999	2088	2077	2064	123064081.0	52926521.0	NSHCOTXBKWHIRS-UXGDOFLHSA-N			0	0		0.997855278	0.0	0.998255524	0.0	0
2859	2859	XXX_LMGP04010969	PG(16:7/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4023451	32.85953377	23.39880167	0.259801413	147228.1094		-6.127921839	2119	2116	2129	123064794.0	52927232.0	AVYCPFCVUIQANK-ACEXITHZSA-N			0	0		0.994716702	0.0	0.994605415	0.0	0
2860	2860	XXX_LMGP04010705	PG(16:7/22:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4023451	32.85953377	23.39880167	0.259801413	147228.1094		-6.127921839	2119	2116	2129	123064530.0	52926970.0	IJGNYRALFZQDBU-ACEXITHZSA-N			0	0		0.994716702	0.0	0.994605415	0.0	0
2861	2861	XXX_LMGP04010243	PG(17:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4023451	32.85953377	23.39880167	0.259801413	147228.1094		-9.330454142999999	2119	2116	2129	123064068.0	52926508.0	HRIUOHXLFSYLLE-ACEXITHZSA-N			0	0		0.994716702	0.0	0.994605415	0.0	0
2862	2862	XXX_LMGP04010682	PG(17:7/21:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4023451	32.85953377	23.39880167	0.259801413	147228.1094		-9.330454142999999	2119	2116	2129	123064507.0	52926947.0	BDCQSBKXGUEMPI-ACEXITHZSA-N			0	0		0.994716702	0.0	0.994605415	0.0	0
2863	2863	XXX_LMGP04010965	PG(18:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4023451	32.85953377	23.39880167	0.259801413	147228.1094		-3.18035635	2119	2116	2129	123064790.0	52927228.0	FPQWNUSDDZYJOS-ACEXITHZSA-N			0	0		0.994716702	0.0	0.994605415	0.0	0
2864	2864	XXX_LMGP04010953	PG(18:7/20:7)	[M-H]-	Glycerophospholipids [GP]	Glycerophosphoglycerols [GP04]	Diacylglycerophosphoglycerols [GP0401]	777.3768	C44H58O10P1	777.4023451	32.85953377	23.39880167	0.259801413	147228.1094		-3.18035635	2119	2116	2129	123064778.0	52927216.0	GEIDVWGVYXUOJJ-ACEXITHZSA-N			0	0		0.994716702	0.0	0.994605415	0.0	0
